IP,53.0,0.0,0.0,2.875,2.969
IQ,2.922,2.922,2.922,2.922,2.922
IR,5.54242857142857,7,1138,0,0
IS,0.0,0.0,3.625,2.437,4.094
IT,818.0,0.0,0.0,4.781,3.875
IV,5.0,183.0,0.0,0.0,3.593
IW,5.282,6.688,3.25,4.016,4.016
IX,6.281,4.703,25.297,25.297,4.422
JA,3.641,3.562,3.109,3.109,3.109
JB,4.015,3.094,2.687,2.687,2.687
JC,1097.0,0.0,0.0,4.578,3.734
JD,7.0,1371.0,0.0,0.0,3.859
JE,6.1562,5,342,0,0
JF,0.0,4.469,4.469,4.469,4.391
JG,10.789166666666667,6,88,2,0
JH,14.399799999999999,5,383,1,0
JI,2.0,0.0,0.0,4.531,4.219
JL,3.703,3.703,3.703,3.703,3.703
JM,5.0,11.0,0.0,0.0,3.766
JN,6.047,7.75,4.328,5.422,5.422
JO,40.0,0.0,0.0,2.547,2.531
JP,0.0,3.312,3.031,3.015,3.015
JQ,6.393600000000001,5,333,0,0
JR,2.562,2.562,2.562,2.562,2.562
JS,0.0,3.109,4.344,3.282,3.282
JT,0.0,0.0,5.344,6.297,3.5
JV,10.234,5.719,9.406,3.532,7.938
JW,4.747,5,677,0,0
JX,3.703,3.203,2.766,2.937,2.875
LA,5.0,1150.0,0.0,0.0,4.234
LB,4.594,4.594,4.594,4.594,4.594
LC,3.328,3.328,3.328,3.282,3.469
LD,5.454,4.594,3.266,3.266,3.266
LE,64.0,0.0,0.0,4.172,5.11
LF,3.3624,5,1005,0,0
LG,515.0,0.0,0.0,4.468,3.391
LH,1388.0,0.0,0.0,3.032,3.718
LI,0.0,0.0,4.328,5.531,4.688
LJ,140.0,0.0,0.0,9.172,3.578
LM,7.1842,5,1054,0,0
LN,3.906,3.906,3.906,3.906,3.906
LO,11.234,3.234,3.125,3.375,3.375
LP,5.0,840.0,1.0,0.0,4.171
LQ,5.0,167.0,1.0,0.0,2.797
LR,5.695499999999999,4,366,0,0
LS,0.0,0.0,3.703,3.703,3.703
LT,457.0,0.0,0.0,4.125,3.157
LV,3.266,3.469,3.469,3.172,3.172
LW,3.593,3.593,3.593,3.593,3.64
LX,4.3002,5,10,0,0
MA,2.406,2.406,2.438,2.438,3.266
MB,2.922,2.922,2.922,2.922,2.922
MC,1.0,0.0,3.25,2.953,4.141
MD,14.641,24.641,4.297,4.797,3.375
ME,4.3245000000000005,4,824,0,0
MF,5.1875,6,447,0,0
MG,0.0,5.75,2.921,2.921,2.921
MH,5.497571428571428,7,1,0,0
MI,3.4872,5,1127,0,0
MJ,2.594,2.594,2.594,4.328,4.328
ML,5.0,617.0,0.0,0.0,2.985
MN,6.0,228.0,0.0,0.0,3.656
MO,7.0,1301.0,0.0,0.0,3.125
MP,360.0,0.0,0.0,7.859,4.265
MQ,5.0,654.0,0.0,0.0,2.89
MR,4.156,4.172,3.265,3.265,3.265
MS,1300.0,0.0,0.0,3.547,3.734
MT,0.0,6.844,4.64,3.25,3.078
MV,2.89,2.141,2.25,2.547,2.515
MW,0.0,3.672,4.719,4.375,4.359
MX,5.984,5.984,5.984,5.531,5.531
NA,2.235,2.235,2.235,2.235,2.235
NB,156.0,0.0,0.0,2.704,2.641
NC,5.0,154.0,0.0,0.0,3.078
ND,57.0,0.0,0.0,3.235,3.047
NE,43.0,0.0,0.0,4.032,3.75
NF,92.0,2.0,0.0,4.14,3.593
NG,3.688,3.797,3.797,3.797,5.0
NH,5.0,125.0,0.0,0.0,3.906
NI,4.437,4.047,4.125,4.125,4.125
NJ,6.0,84.0,0.0,0.0,4.047
NL,5.375,46.406,5.11,4.218,5.86
NM,10.125,7.375,3.687,4.625,4.625
NO,5.109,5.109,5.109,5.109,5.109
NP,551.0,0.0,0.0,3.907,3.125
NQ,5.0,219.0,0.0,0.0,4.422
NR,13.188,13.188,4.64,3.563,3.906
NS,4.938,3.703,3.922,5.015,4.125
NT,0.0,0.0,3.281,2.578,3.5
NV,4.562,5.047,5.047,5.047,4.969
NW,4.5,5.032,5.032,5.032,5.032
NX,5.0,364.0,0.0,0.0,2.64
OA,3.312,3.312,3.312,2.796,2.796
OB,9.411333333333333,6,1346,1,0
OC,221.0,3.0,0.0,3.468,3.468
OD,0.0,5.672,3.375,3.375,3.375
OE,444.0,0.0,0.0,4.016,3.828
OF,3.469,3.469,3.469,3.469,3.469
OG,0.0,0.0,4.047,4.313,4.469
OH,4.188,5.125,5.125,5.125,5.125
OI,3.593,3.593,3.172,3.172,3.203
OJ,1.0,0.0,5.0,5.0,5.0
OL,334.0,0.0,0.0,4.625,4.141
OM,9.0,135.0,0.0,0.0,5.641
ON,3.8179999999999996,6,1387,0,0
OP,4.031,5.172,4.625,4.141,4.141
OQ,4.109,3.781,3.781,3.781,3.781
OR,4.671,4.204,5.39,9.687,9.687
OS,42.0,0.0,0.0,2.593,2.531
OT,4.391,4.453,4.453,4.453,5.453
OV,0.0,2.828,2.828,2.828,2.828
OW,0.0,3.844,3.844,3.844,2.797
OX,142.0,2.0,0.0,3.234,3.625
PA,4.725,5,1320,0,0
PB,3.937,4.953,7.031,4.61,3.672
PC,5.125,5.125,5.125,5.125,5.125
PD,6.0745,4,630,0,0
PE,5.954,5.75,5.015,3.125,4.282
PF,5.0,376.0,0.0,0.0,3.5
PG,0.0,0.0,6.172,4.36,3.89
PH,5.547,5.547,5.547,5.547,5.547
PI,4.516,4.516,3.469,3.844,3.282
PJ,0.0,0.0,7.984,5.718,6.109
PL,4.406,5.125,8.328,4.406,4.484
PM,6.0,104.0,0.0,0.0,3.625
PN,1465.0,0.0,0.0,4.125,3.718
PO,0.0,3.765,2.641,2.641,2.813
PQ,7.0,1316.0,0.0,0.0,3.375
PR,4.344,3.938,3.938,3.938,4.062
PS,7.0,165.0,0.0,0.0,5.531
PT,3.437,3.437,3.437,3.437,3.437
PV,7.5184999999999995,6,344,0,0
PW,5.0,988.0,0.0,0.0,4.672
PX,7.0,1400.0,0.0,0.0,3.219
QA,3.797,2.922,2.922,2.922,3.39
QB,5.594,5.594,5.594,5.594,5.594
QC,5.0,44.0,0.0,0.0,3.062
QD,3.422,2.906,2.906,2.906,3.593
QE,4.281,4.281,4.281,4.281,4.375
QF,15.187,4.453,9.828,4.359,3.594
QG,0.0,2.828,3.313,6.844,2.64
QH,4.833333333333333,6,305,0,0
QI,4.0,95.0,0.0,0.0,6.953
QJ,3.968,3.968,3.968,3.968,3.968
QL,158.0,1.0,0.0,4.75,3.594
QM,3.469,3.891,3.437,4.265,4.265
QN,6.0,648.0,0.0,0.0,3.859
QO,267.0,0.0,0.0,3.594,3.172
QP,5.234,5.234,3.609,3.672,19.61
QR,0.0,0.0,4.718,4.641,3.906
QS,102.0,3.0,0.0,3.718,3.656
QT,5.578,6.406,6.406,6.406,4.672
QV,479.0,3.0,0.0,4.469,5.421
QW,4.313,4.313,4.313,4.313,4.313
QX,4.0,426.0,2.0,0.0,3.531
RA,99.0,0.0,0.0,4.562,3.875
RB,3.406,3.016,3.766,5.015,3.469
RC,0.0,0.0,9.422,5.594,3.64
RD,186.0,0.0,0.0,2.828,2.828
RE,0.0,0.0,7.36,3.453,3.453
RF,7.453,4.11,4.11,4.11,4.11
RG,3.625,3.625,3.625,3.625,3.328
RH,3.984,5.485,5.547,5.547,5.469
RI,7.531,4.016,5.14,3.609,3.578
RJ,345.0,2.0,0.0,3.906,3.063
RL,2.922,2.969,2.969,2.969,2.969
RM,3.843,3.843,3.843,3.843,3.843
RN,0.0,4.797,3.329,3.329,3.329
RO,3.797,3.797,6.0,3.766,3.766
RP,10.628,6,502,1,0
RQ,7.4968,5,13,0,0
RS,6.0,200.0,0.0,0.0,3.328
RT,27.0,0.0,0.0,3.188,4.281
RV,10.708333333333334,6,606,1,0
RW,5.130333333333334,6,825,0,0
RX,7.187,4.984,5.25,4.75,5.016
SA,6.9281999999999995,5,664,1,0
SB,9.375,4.813,3.844,3.797,3.797
SC,85.0,1.0,0.0,3.875,5.86
SD,6.9094,5,358,0,0
SE,4.0,1350.0,0.0,0.0,3.14
SF,6.0491666666666655,6,93,0,0
SG,8.063,3.437,3.437,3.687,3.187
SH,5.200833333333333,6,208,0,0
SI,4.031,4.031,3.406,4.203,5.546
SJ,4.156,4.156,4.156,4.156,4.156
SL,4.765,4.0,3.781,3.547,4.515
SM,0.0,3.765,3.766,2.781,2.781
SN,0.0,3.0,3.078,3.078,3.078
SO,16.0,12.0,0.0,0.0,3.969
SP,0.0,4.891,4.891,4.891,4.891
SQ,22.0,0.0,0.0,3.344,3.0
SR,701.0,0.0,0.0,3.047,3.266
ST,270.0,0.0,0.0,6.625,19.61
SV,1404.0,0.0,0.0,7.11,3.437
SW,3.5,3.5,3.5,3.391,2.969
SX,5.414000000000001,6,1228,0,0
TA,3.753,5,765,0,0
TB,3.563,3.563,2.797,3.547,19.61
TC,11.468,9.078,7.407,5.156,4.765
TD,5.363857142857143,7,108,0,0
TE,2.969,2.969,2.969,3.515,3.437
TF,6.0,8.0,3.0,0.0,11.453
TG,116.0,1.0,0.0,3.672,3.672
TH,1385.0,0.0,0.0,3.313,5.547
TI,5.25,4.984,4.984,5.234,5.531
TJ,3.859,3.859,3.859,2.828,3.891
TL,5.6985714285714275,7,1330,0,0
TM,6.0,646.0,0.0,0.0,4.329
TN,0.0,0.0,6.203,6.203,6.203
TO,4.016,6.421,2.734,11.093,11.093
TP,536.0,0.0,0.0,3.906,4.031
TQ,0.0,4.546,5.046,4.094,5.093
TR,9.25,3.797,4.25,4.093,5.094
TS,5.828,5.828,5.422,3.454,4.156
TV,5.094,5.265,4.109,4.109,4.109
TW,6.0,322.0,0.0,0.0,4.594
TX,688.0,1.0,0.0,7.437,5.266
VA,0.0,0.0,6.937,3.531,3.468
VB,7.36,5.453,3.89,3.594,3.813
VC,3.485,3.485,3.485,3.485,3.485
VD,0.0,0.0,2.828,4.328,2.25
VE,4.987166666666667,6,293,0,0
VF,3.0,0.0,2.469,2.671,2.312
VG,2.0,0.0,3.641,3.422,3.109
VH,867.0,0.0,0.0,4.203,3.813
VI,4.797,4.797,4.797,4.36,4.328
VJ,0.0,4.484,4.75,3.485,4.922
VL,7.0,1369.0,1.0,0.0,3.688
VM,5.0,352.0,0.0,0.0,3.39
VN,327.0,0.0,0.0,3.016,3.125
VO,7.0,581.0,0.0,0.0,3.828
VP,7.793100000000001,20,34,0,0
VQ,2.0,0.0,5.454,4.484,4.484
VR,0.0,0.0,3.922,3.922,3.906
VS,3.875,4.438,3.391,4.484,3.953
VT,0.0,0.0,4.297,2.859,2.938
VW,324.0,0.0,0.0,3.718,3.25
VX,3.313,2.953,3.375,3.375,3.375
WA,4.234,4.172,4.172,4.172,5.219
WB,5.0,534.0,0.0,0.0,3.515
WC,0.0,0.0,5.093,3.219,3.219
WD,0.0,3.844,3.562,4.328,4.328
WE,6.0,1502.0,0.0,0.0,4.328
WF,0.0,3.266,3.422,3.734,2.641
WG,4.953,4.953,4.953,4.953,5.015
WH,6.75,6.734,6.734,8.719,3.625
WI,8.078,8.078,5.125,4.704,6.625
WJ,4.531,7.797,3.828,3.969,4.078
WL,0.0,4.156,3.25,3.125,3.125
WM,6.1592,5,898,0,0
WN,5.547,5.328,10.453,4.359,4.141
WO,4.39,4.39,4.39,5.938,5.938
WP,4.546,4.546,4.187,4.047,4.047
WQ,4.078,3.875,3.484,3.484,3.484
WR,4.8692,5,474,0,0
WS,0.0,4.844,3.516,3.516,3.516
WT,5.188,4.484,4.484,4.484,4.484
WV,3.5,4.937,4.937,3.906,4.562
WX,0.0,3.829,3.829,4.328,4.344
XA,0,0,0,0,0
XB,0,0,0,0,0
XC,0,0,0,0,0
XD,0,0,0,0,0
XE,0,0,0,0,0
XF,0,0,0,0,0
XG,0,0,0,0,0
XH,0,0,0,0,0
XI,0,0,0,0,0
XJ,0,0,0,0,0
XL,0,0,0,0,0
XM,0,0,0,0,0
XN,0,0,0,0,0
XO,0,0,0,0,0
XP,0,0,0,0,0
XQ,0,0,0,0,0
XR,0,0,0,0,0
XS,0,0,0,0,0
XT,0,0,0,0,0
XV,0,0,0,0,0
XW,0,0,0,0,0
